student_id,assignment_update,assignment_upload,assignment_view,assignment_view_submission,chat_report,chat_talk,chat_view,forum_add_discussion,forum_add_post,forum_subscribe,forum_unsubscribe,forum_update_post,forum_user_report,forum_view_discussion,forum_view_forum,glossary_add_entry,glossary_update_entry,glossary_view,glossary_view_all,message_add_contact,message_block_contact,message_remove_contact,message_unblock_contact,message_write,quiz_view,resource_view,survey_submit,survey_view_form,survey_view_graph,user_view,lastweek,days
80,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,1,1,1
81,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,1,0
82,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,3,0,1
83,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,0,1
84,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
85,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,0,0
86,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,1,4,3,4,4,4,1,0,0
87,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,0,0
88,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,1,4,3,4,4,4,3,0,0
89,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,1,0,1
90,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,0,0
92,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,0,0
94,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,1,4,4,4,3,1,0
95,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,0,0
96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,0,0
97,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,0,0
98,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,0,0
99,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,0,0
100,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
101,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,1,4,4,4,3,0,0
102,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,1,1,1
103,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
104,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
105,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
106,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,0,0
107,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,0,0
108,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
109,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,0,0
110,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,4,4,4,4,3,0,0
111,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,1,4,3,4,4,4,1,1,1
112,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,3,0,0
113,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,0,0
114,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,0,0
115,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,0,0
116,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,1,1,1
117,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,1,0
118,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,4,4,4,4,1,1,1
120,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,1,0,0
121,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,0,0
122,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,3,0,0
123,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,0,0
124,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,0,0
125,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,0,0
127,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,3,0,0
128,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
129,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
130,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,3,0,0
131,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,0,0
139,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,1,1,1
140,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
143,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,3,0,0
144,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,1,1,1
146,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,1,4,4,4,3,0,0
147,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
148,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,0,0
149,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,0,0
150,4,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,4,0,0
151,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,0
152,4,3,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,1,0
154,4,1,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,1,1,1
155,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
156,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
158,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,0,1
159,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,0,0
161,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
162,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,4,4,4,4,1,0,0
164,4,1,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
166,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
167,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,0,0
168,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
171,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
172,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
173,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,1,1,1
174,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
176,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,0,0
177,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
178,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,0,0
179,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,0,0
180,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,3,0,0
181,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
183,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
184,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,0,0
185,4,1,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,0,0
186,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
187,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,0,0
188,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,0,0
189,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,0,0
193,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,0
194,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,3,0,0
197,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,1,4,4,4,3,0,0
199,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,0,0
200,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,0,1
201,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,0,0
202,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,0,0
203,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,0,0
204,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
205,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,3,0,0
206,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,0,0
207,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,0,0
209,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
210,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,0,0
211,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,3,0,0
212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,1,0
213,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,0,0
217,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,0,0
218,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,0,0
219,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,0,0
220,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,0,0
221,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,0,0
222,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,0,0
223,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,0,0
224,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,0,0
225,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,3,1,1
228,4,1,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,3,1,1
231,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
233,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
237,4,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
238,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,1,4,4,4,4,4,1,1,1
239,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
241,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
242,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,0,0
243,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
245,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,0,0
247,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
249,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,0,0
251,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,1,0
253,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,1,4,4,4,1,1,1
254,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,1,4,4,4,3,1,1
255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,0,0
256,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
257,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,1,0
258,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,0,0
259,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,4,4,4,1,0,1
260,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,3,0,0
261,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,4,3,4,4,4,4,0,0
262,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,1
263,4,1,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,0,0
264,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,0,0
265,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,0,0
266,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,1,0,0
267,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,0
268,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,1,4,4,4,3,0,0
269,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,0,0
270,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,0,0
271,4,1,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,1,4,4,4,4,0,0
272,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
273,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,1,0
274,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,0,0
275,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,1,4,1,4,4,4,1,0,1
276,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,0,0
277,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
278,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,0,0
279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,0,0
280,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,0
281,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,0,0
282,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,0,0
283,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
284,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
285,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,0,0
286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,0,0
287,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,0,0
288,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,0,0
289,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0,0
290,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,0,0
291,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,0,0
292,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,4,0,1
34,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1
35,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1
43,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,0,0
44,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,0,0
45,4,1,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,0,0
46,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
47,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0
50,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,0,1
51,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
52,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
53,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1
54,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1
55,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1
58,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
59,4,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0
71,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1
72,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0
73,4,3,2,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
74,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
75,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,0,0
76,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
77,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
78,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,0
79,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
80,4,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,1
81,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,0
82,4,4,2,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
83,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0
84,4,1,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1
85,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,0,0
86,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
87,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
88,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
89,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,1
90,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
92,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
94,4,3,1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,0,1
95,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
96,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,0,0
97,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0
98,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0
99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,0,0
